ID,Text,UserName,UserFollowerCount,RetweetCount,Likes,CreatedAt,compound,score
999295058187730944,Auto installments at CRYPTOCEAN are accessible and makes your installment administrations are more helpful and secu… /nF1meVGuDq,Hasalabuddhi6,1959,0,0,Wed May 23 14:24:42 +0000 2018,0.4754,931.784
999295062411362305,"RT : AiFinTek -AIRPDROP - CLOSING MAY-13, 23.59 PM,Free Tokens,100$ AFTK TOKEN,50$ AFTK Friend Referral, ttps://goo.gl/forms/eydgT…",Rajusk,13,1903,0,Wed May 23 14:24:43 +0000 2018,0.4939,6.9146
999295063925522433,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,Datenarong Tarin,45,12419,0,Wed May 23 14:24:43 +0000 2018,0.0,0.0
999295063925522433,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,Datenarong Tarin,45,12419,0,Wed May 23 14:24:43 +0000 2018,0.0,0.0
999295069910913024,kireCheck this Bitcoin pizza.,Roy B (SwiftoCrypto),88,0,0,Wed May 23 14:24:45 +0000 2018,0.0,0.0
999295070489710592,RT : Come this the full story on my snap b4 it's deleted!😼😱ONLY $25 FOR LIFE😱Click Here ➡️ /nlE16zz4hC        BTC …,Sam romeo,33,798,0,Wed May 23 14:24:45 +0000 2018,0.0,0.0
999295077296963585,RT : GIN CASH early backers bounty distribution phase 3/10! Claim 100.000 GIN CASH right now. Follow the 3 steps below to get your…,amit thakkar,467,3096,0,Wed May 23 14:24:47 +0000 2018,0.0,0.0
999295109240799232,RT : 🌟🌟🌟Viva is excited to announce our FIRST AIRDROP. Sign up for 500 FREE VIVA + REFERRAL BONUS'. Join the mortgage revolu…,N.U NIRANGA PRABHATH MEEGASKADA,3877,914,0,Wed May 23 14:24:54 +0000 2018,0.824,3195.4719999999998
999295114093645824,Rural Banks Tap Kaleido Blockchain for Faster Transactions in the Philippines /gbayu4Q58w  XBT BTC Bitcoin,XBTmoney,10721,0,0,Wed May 23 14:24:55 +0000 2018,0.0,0.0
999295119231680512,RT : Are you ready? 😉 🚀OPC OPCX bitcoin cryptocurrency masternodes altcoin$BTC $ETH $LTC $NEO $EOS /RI1…,Ulisses Mello,103,42,0,Wed May 23 14:24:57 +0000 2018,0.3612,37.564800000000005
999295128740290560,"RT : Will the world's financial system be increasingly built upon non-permissioned open-source protocols, or within the walled…",CryptoChillin,31,78,0,Wed May 23 14:24:59 +0000 2018,0.0,0.0
999295130816266240,"Update: BTC prior resistance failed as support, confirming fakeout. Given div to end prior wave set and hidden bul… /PmDyQBGD5t",dKrypt.io,3505,7,24,Wed May 23 14:24:59 +0000 2018,-0.1531,-13419.215
999295130975825920,I don’t care about fiat value. I accumulate $BTC no matter what BTC does to USD. When BTC hits $100… /gdwjJ5tQNK,Crypto Xpert UK (James),12189,0,0,Wed May 23 14:24:59 +0000 2018,0.5423,6610.637
999295131046952960,RT : 🔥Development Update — What will happen during the next months?Find out what the ETHLend team will be working on:  the regula…,NexCrypto,516,1454,0,Wed May 23 14:24:59 +0000 2018,0.0,0.0
999295138114490374,$FUSZ and Oracle's $ORCL did finally announced a formal partnership /Fguf1YMVTL ad wsj nytimes… /3K88smo2mQ,Social Stocks Now,974631,0,1,Wed May 23 14:25:01 +0000 2018,0.0,0.0
999295140161175552,RT : Do you think Ripple will overpass Bitcoin ?bitcoin iota xrp ripple xvg trx tron dash monero zcash ethereum …,Jeremy Su,13,88,0,Wed May 23 14:25:02 +0000 2018,0.0,0.0
999295142996652032,"RT : Will the world's financial system be increasingly built upon non-permissioned open-source protocols, or within the walled…",Ward de Vries,34,78,0,Wed May 23 14:25:02 +0000 2018,0.0,0.0
999295151448174593,Watch Out BitPay: CoinGate Uses Bitcoin Lightning Payments To Zap Competition /03Mpjo69xX… /G35KsomG6A,Remi Vee 🛡️,149209,0,3,Wed May 23 14:25:04 +0000 2018,0.0,0.0
999295162047180803,RT : e-Chat vs. Snapchat/MWAEh3rVMwEChatICO ICO btc Bitcoin Ethereum crypto blockchain cryptocurrency htt…,Franklin Ruiz,86,111,0,Wed May 23 14:25:07 +0000 2018,0.0,0.0
999295166346354688,RT : is proud to announce the addition of to its team of advisors!🔥 Read more:…,Sargossy,954,532,0,Wed May 23 14:25:08 +0000 2018,0.5255,501.85249999999996
999295167466127360,RT : Half way there! Almost 40% of all THUG tokens have been airdropped to our badass community for FREE!Dont miss your chance…,Mayu,960,384,0,Wed May 23 14:25:08 +0000 2018,0.3365,323.3765
999295172197445633,Yet ANOTHER reason to buy crypto: U.S. Congress votes to give banks more rope to speculate with depositor funds. T… /xgN6zfy82O,Weiss Ratings,7541,8,11,Wed May 23 14:25:09 +0000 2018,0.0,0.0
999295175280099328,RT : Pre-Market Update - Bloody Markets / PayPal Interested in Bitcoin / Ashton Kutcher Donates w/ Ripple/yaQdBiM3…,Brandon Burns,10,3,0,Wed May 23 14:25:10 +0000 2018,-0.0516,-0.5676
999295190597881856,RT : Just installed bitcoin machine at 2077 N Emerson Avenue in Indianapolis. Operated by . Suppor…,SOS,56,2,0,Wed May 23 14:25:14 +0000 2018,0.0,0.0
999295193231822848,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,Ali Hassan,17,12419,0,Wed May 23 14:25:14 +0000 2018,0.0,0.0
999295193307230213,RT : GRAPHICALCOIN (200 GC) AIRDROP Token ROUND 2 (100 GC TOKENS PER REFERRAL) ROUND 2 airdrop bounty BTC xrp freetoken…,Juwel,15,4533,0,Wed May 23 14:25:14 +0000 2018,0.0,0.0
999295195597418496,RT : ‼ wrote a few words about ‼Check it here: /b1ONP7s4Aicrypto cryptocurr…,Sargossy,954,615,0,Wed May 23 14:25:15 +0000 2018,0.0,0.0
999295197325512705,RT : Spring Sale!!!/xWNFMLI7kB murthaburke scrollforever blockchain cryptocurrency crypto ether…,صقر حمد,0,105,0,Wed May 23 14:25:15 +0000 2018,0.0,0.0
999295226039754752,"RT : BITCOIN FIRE 20,000,000 MILLION TOKEN AIRDROP , 10,000 BTCF EACHFOLLOWRETWEETCOMMENTTo recieve instantly send 0 (zer…",Adeogun Oluwatosin,6,1005,0,Wed May 23 14:25:22 +0000 2018,-0.4824,-3.3768
999295234046615557,RT : GIN CASH early backers bounty distribution phase 3/10! Claim 100.000 GIN CASH right now. Follow the 3 steps below to get your…,Philip Anigala,2,3096,0,Wed May 23 14:25:24 +0000 2018,0.0,0.0
999295236072407040,"Bitcoin Is For Agile Companies via /rY0mGpWnyP Crypto, Block Chain &gt; Green Candles await the pr… /zjc8PwIn73",Departed,66049,0,1,Wed May 23 14:25:24 +0000 2018,-0.3612,-47714.520000000004
999295239272697856,RT : Acorn are partnered with Bancor!/FHygeCsUUNCrowdfundingForEveryone Crowdfunding Startup Blockchain …,Kingsley Ngene,432,37,0,Wed May 23 14:25:25 +0000 2018,0.0,0.0
999295252438581248,"RT : SYNIX token is back for good!!!Free Airdrops continues when followers = 7,000FollowLikeRetweetComment your ETH addr…",Adejare Ademola Abel,85,591,0,Wed May 23 14:25:28 +0000 2018,0.0,0.0
999295254305099778,RT : Do you think Ripple will overpass Bitcoin ?bitcoin iota xrp ripple xvg trx tron dash monero zcash ethereum …,Luft,172,88,0,Wed May 23 14:25:29 +0000 2018,0.0,0.0
999295256066576386,Noted 😀 bitcoin cryptocurrency btc /XDzBQfo1x9,CRYPTO NEWS,157,0,1,Wed May 23 14:25:29 +0000 2018,0.3612,114.1392
999295257169842176,RT : Our CEO Matthew Arnett sitting down with Malaysia SME magazine to discuss how PO8 is bringing blockchain to marine archaeology…,Jospin,2,126,0,Wed May 23 14:25:29 +0000 2018,0.0,0.0
999295257207435264,RT : Acorn are partnered with Bancor!/FHygeCsUUNCrowdfundingForEveryone Crowdfunding Startup Blockchain …,bimla ahlawat,602,37,0,Wed May 23 14:25:29 +0000 2018,0.0,0.0
999295258075648000,RT : The ICO is LIVE !Check it here : /FPg0arubHb ICO cryptocurrency ETH bitcoin /ISp1uBWJ37,elisabeth eva 에바,859,140,0,Wed May 23 14:25:30 +0000 2018,0.0,0.0
999295258423898112,"RT : ""Be fearful when others are greedy and greedy when others are fearful""When people are down on the market like right n…",Rich Deane,18001,20,0,Wed May 23 14:25:30 +0000 2018,-0.6486,-11676.097199999998
999295261192081408,ContractVault is offering a marketplace that will reduce the barriers to participation by allowing tried-and-teste… /VErXnDoqve,Karlla Cruz,17570,0,0,Wed May 23 14:25:30 +0000 2018,0.0,0.0
999295270247649283,Free BedavaTRX Airdrop1.Write your eth adress2. Copy your code3.Join telegram group4.Srnd your code… /K3YUs5iyw2,Airdrop Duyuru,165,1,2,Wed May 23 14:25:33 +0000 2018,0.5106,254.27880000000002
999295284642541569,"RT : SE Asia Investor meet ups. Back by popular demand, were in Vietnam again.  This time we're in Hanoi May 25-27. Come say hi to…",Jospin,2,173,0,Wed May 23 14:25:36 +0000 2018,0.3182,0.9545999999999999
999295287058419713,"Malta Publishes Three Laws, Creates Cryptocurrency Regulation Framework - /GlHQ4zI9bGAdvertise ICO… /r4yRQKjPA1",Bitcoin News,78871,4,0,Wed May 23 14:25:37 +0000 2018,0.2732,21547.8304
999295294255722496,"RT : Update: BTC prior resistance failed as support, confirming fakeout. Given div to end prior wave set and hidden bull to sta…",Wad Up Cryp,4223,7,0,Wed May 23 14:25:38 +0000 2018,-0.1531,-646.6944000000001
999295302107586560,"RT : 🚀1000 Stratis Gold (100)$ AIRDROPS 🚀   1650 entries done, Remaining entries 350....   1. Follow       2. Like…",Ricardo,106,767,0,Wed May 23 14:25:40 +0000 2018,0.0,0.0
999295302719844352,RT : GIN CASH early backers bounty distribution phase 3/10! Claim 100.000 GIN CASH right now. Follow the 3 steps below to get your…,untukmu,14,3096,0,Wed May 23 14:25:40 +0000 2018,0.0,0.0
999295307778347008,"Most negative movements in the last hour Neo(-1.96%), Polymath(-1.67%), Bitcoin Gold(-1.55%), Neo(-1.45%), Ethereum(-1.08%)",Crypto Darwin,3421,0,0,Wed May 23 14:25:42 +0000 2018,-0.6115,-2092.5530000000003
999295317660061698,Blockchain and cryptocurrency elite confirmed for CryptoCompare &amp; MJAC London... bitcoin fintech ico /uJxWOdVwED,Coin Spectator,6730,0,0,Wed May 23 14:25:44 +0000 2018,0.0,0.0
999295322495987713,RT : The clickable link for the GitHub repo : /4AeM8nWjSk SelfPay ICO cryptocurrency bitcoin Ethereum,elisabeth eva 에바,859,123,0,Wed May 23 14:25:45 +0000 2018,0.0,0.0
999295327948722176,RT : INCLUDECOIN (500 INCO) AIRDROP Tokens Airdrop PHASE 2 (100 INCO TOKENS PER REFERRAL) airdrop bounty BTC NEO ETH free…,Yettybaby,299,2309,0,Wed May 23 14:25:46 +0000 2018,0.0,0.0
999295328191840256,RT : We can't believe it!50K members on Acorn's Telegram!Join the conversation here: /ISnT8dnu1QCrowdfundi…,bimla ahlawat,602,44,0,Wed May 23 14:25:46 +0000 2018,0.0,0.0
999295328418516992,RT : Colorado wants to allow political donations in bitcoin and other cryptocurrency.  /8yyhcQT1bv  Impressio bi…,Nikita Solo,6407,1284,0,Wed May 23 14:25:46 +0000 2018,0.2263,1450.1304
999295353974276096,RT : Check out our new bounty program on Bitcointalk .  /GuDCsq7eSt  Over $550K in bounty rewards up for grabs.  bount…,Prashant Amardeep,40,7098,0,Wed May 23 14:25:53 +0000 2018,0.4767,19.5447
999295354146377729,"RT : The whole crypto world was celebrating with pizza Bitcoin Pizza Day 2018 on May 22. That day, Laszlo Hanyecz ordered tw…",Aleksey,10638,574,0,Wed May 23 14:25:53 +0000 2018,0.5719,6084.4441
999295356973105159,RT : The only question is WHY this senseless liquidation is being botched so badly - and how this lawsuit was allowed to oc…,C&BC,204,9,0,Wed May 23 14:25:53 +0000 2018,-0.7283,-149.30149999999998
999295377525366784,"RT : 10,000 SLX BOUNTY - SLATE VIDEO EASTER EGG HUNT!Click on Link Below for information to claim your Bounty!slate bount…",Pavel Pavel,5754,211,0,Wed May 23 14:25:58 +0000 2018,0.0,0.0
999295381166088193,RT : Take your place among the worlds biggest cryptocurrency investors here in /jsaw4VTWv2. Sign up now and get…,Шюле Натали,2,1937,0,Wed May 23 14:25:59 +0000 2018,0.0,0.0
999295383762292736,RT : We can't believe it!50K members on Acorn's Telegram!Join the conversation here: /ISnT8dnu1QCrowdfundi…,Kingsley Ngene,432,44,0,Wed May 23 14:26:00 +0000 2018,0.0,0.0
999295386572374017,"RT : Jar ETF is airdropping 30,000 JAR tokens worth $30,000, you will also earn 15,000 JAR tokens worth $15,000 by referring.aird…",きくりん,311,2281,0,Wed May 23 14:26:00 +0000 2018,0.4215,131.50799999999998
999295407594258432,Amazing job and hard work by Jason Hsu.  blockchainisland beyondglobaltrade stratisplatform Crypto BTC… /ALbzUqlMSI,Beyond Global Trade,465,11,20,Wed May 23 14:26:05 +0000 2018,0.5267,5154.2862
999295409737510912,RT : 200% bonus 😍 * private seed round token sale * June 1-15 * Sign up for whitelist to participate: /wOPBXsjAF…,warji,2194,181,0,Wed May 23 14:26:06 +0000 2018,0.7579,1663.5905
999295421145989120,Countinghouse Fund raising capital for a new fund in order to apply our existing techniques to the world of crypto… /ccrMzaUMC3,marissa mendoza,2555,0,0,Wed May 23 14:26:09 +0000 2018,0.0,0.0
999295422798618630,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,Mark Robinson,176,12419,0,Wed May 23 14:26:09 +0000 2018,0.0,0.0
999295428519591936,"RT : 🚀1000 Stratis Gold (100)$ AIRDROPS 🚀   1650 entries done, Remaining entries 350....   1. Follow       2. Like…",Earning Tips,47,767,0,Wed May 23 14:26:10 +0000 2018,0.0,0.0
999295431476678656,"Trezor &amp; Ledger Nano S Combo Carrying Case with Zipper, Bitcoin Hardw... blockchain btc altcoins Case… /iJgtR3wafx",Coin Spectator,6730,0,0,Wed May 23 14:26:11 +0000 2018,0.0,0.0
999295444126646274,RT : We are very proud to be listed on CoinGecko ! /UuH9OiB23y SelfPay ICO cryptocurrency ETHEREUM bitcoin htt…,elisabeth eva 에바,859,144,0,Wed May 23 14:26:14 +0000 2018,0.5697,489.942
999295445057916928,Malta Blockchainisland btc ltc eth nxt ardor ignis waves eos allotherplatformsthatenableissuingoftokens… /erSPmfwPNJ,A. P. [#hodl2018],1002,4,5,Wed May 23 14:26:14 +0000 2018,0.0,0.0
999295471775399937,RT : Verge Struck by Second PoW Attack in as Many Months /ClX1Nvu2E5 Bitcoin /9k5j6E89EI,Mahesh Thambi,8,36,0,Wed May 23 14:26:21 +0000 2018,-0.6249,-5.6241
999295476301213696,RT : IF you have 0.5 of a brain AND a $BTC chart THEN you can see several puns nested in the subtweet- ELSE dumb AF.  Thanks…,Alexander J. “WHORING ETHER” Singleton 🐎,1692,1,0,Wed May 23 14:26:22 +0000 2018,-0.5106,-864.4458000000001
999295479212015616,RT : Spring Sale!!!/xWNFMLI7kB murthaburke scrollforever blockchain cryptocurrency crypto ether…,georgeanna krise,0,105,0,Wed May 23 14:26:22 +0000 2018,0.0,0.0
999295479400759296,China Prosecutes 98 Over Alleged $2 Billion OneCoin Pyramid Scheme btc fintech ico /Cmb466vWu6 /WeziC6WZZ8,Fintech China World,3530,1,0,Wed May 23 14:26:22 +0000 2018,-0.4215,-1488.3165
999295479883022336,"RT : The launching of BGCI by Bloomberg is only part of the growing interest in cryptocurrency, answers the demand for a transpar…",handy kurniawan,2262,251,0,Wed May 23 14:26:23 +0000 2018,0.4939,1117.6957
999295481854345216,"RT : 🚀1000 Stratis Gold (100)$ AIRDROPS 🚀   1650 entries done, Remaining entries 350....   1. Follow       2. Like…",Shaimaranbir,31,767,0,Wed May 23 14:26:23 +0000 2018,0.0,0.0
999295482806620160,RT : Check out our new bounty program on Bitcointalk .  /GuDCsq7eSt  Over $550K in bounty rewards up for grabs.  bount…,crypto,113,7098,0,Wed May 23 14:26:23 +0000 2018,0.4767,54.3438
999295488103862272,"RT : Trending Business Opportunities – Bitcoin, Internet Millionaires, Income Streams, Top Lead Magnet &gt;/I5Ebe0ecOD…",JB,2259,1,0,Wed May 23 14:26:25 +0000 2018,0.5267,1190.3419999999999
999295495095730177,RT : A step by step guide on how you can deposit your Orozu coin to Octaex /rg1rDtB34cblockchain btc ICO token…,handy kurniawan,2262,265,0,Wed May 23 14:26:26 +0000 2018,0.0,0.0
999295499286056961,RT : Freedom of speech is a battle some of our ancestors fought and won. Freedom to transact freely is a battle I will help figh…,Simon S Tadros,5561,2,0,Wed May 23 14:26:27 +0000 2018,0.9042,5029.1604
999295502574239747,RT : GRAPHICALCOIN (200 GC) AIRDROP Token ROUND 2 (100 GC TOKENS PER REFERRAL) ROUND 2 airdrop bounty BTC xrp freetoken…,jahid hasan,4,4533,0,Wed May 23 14:26:28 +0000 2018,0.0,0.0
999295516042186755,Will the crypto market cap value reach $1T USD? /OgkdMGZ41j tnx | Bitcoin Betting /y4igc4kXUS,Bitcoin Bets,26988,4,6,Wed May 23 14:26:31 +0000 2018,0.5574,105305.6802
999295516042186755,Will the crypto market cap value reach $1T USD? /OgkdMGZ41j tnx | Bitcoin Betting /y4igc4kXUS,Bitcoin Bets,26988,4,6,Wed May 23 14:26:31 +0000 2018,0.5574,105305.6802
999295526272143360,Goldman Sachs-Backed Circle Invest App Launches New Feature for Market ‘Newbies’ - /M99VxBo8CjAdvertis… /HJ3cG4m4jb,Bitcoin News,78871,1,1,Wed May 23 14:26:34 +0000 2018,0.0,0.0
999295533880459264,RT : Spring Sale!!!/xWNFMLI7kB murthaburke scrollforever blockchain cryptocurrency crypto ether…,tracie cantrell,0,105,0,Wed May 23 14:26:35 +0000 2018,0.0,0.0
999295542302658561,RT : Impleum Announce their Open Source Blockchain Platform - /2vHfahiO1YAdvertise ICO /89O4ciDsi7…,Jon Zenaro,171,4,0,Wed May 23 14:26:37 +0000 2018,0.0,0.0
999295544282550272,"RT : 1000 $CFTY (Crafty) Received successfully!! 📢📢📢By /Sp96fcrSsy ❤️Total Supply: 5,129,677,324 CFTYhttps:/…",cryptodaredevil,85,5,0,Wed May 23 14:26:38 +0000 2018,0.5837,50.1982
999295547080142849,"There is only 1 bitcoin , the rest is just forks trying to gain capital from the bitcoin brand. /0lkXl8JRzr",Rafal Jakobsen,73,1,3,Wed May 23 14:26:39 +0000 2018,0.5267,155.90319999999997
999295560032116736,"Crypto Markets Tumble: Losses As High As 10%, Bitcoin Price Dips Below $8k - /yfJL5727QZAdvertise ICO… /p292TFxoYB",Bitcoin News,78871,1,0,Wed May 23 14:26:42 +0000 2018,-0.4019,-31698.656799999997
999295561495965696,"another buy order hit on $tel, keep them coming 😆altcoins bitcoin crypto $btc /P0szQ6pXUy",CryptoCamel,350,0,1,Wed May 23 14:26:42 +0000 2018,0.0,0.0
999295565723787266,"“As for bitcoin the currency? I see a decent probability that its price goes to zero”. (Joe Davis, … /HRSd9mKjdi",Paco Bersabé,1895,0,1,Wed May 23 14:26:43 +0000 2018,0.0,0.0
999295566004748288,$COST Want to get in on BJ’s IPO? Buy Costco’s stock instead /ju9Ulrm0AF $SPY $GLD $SLV $QQQ $DIA $DJIA… /3aHXZ1edXz,David Moadel,21456,2,1,Wed May 23 14:26:43 +0000 2018,0.0772,3312.9608000000003
999295569226027008,"Although there are many advantages in using bitcoin or other cryptocurrencies, just like any other investments, y… /QOq0tVveu9",Nate Walker,307,1,0,Wed May 23 14:26:44 +0000 2018,0.6124,188.6192
999295570274594817,Chinese Prosecutors Charge Final Suspects In $2.3 Bln OneCoin Investigation - Molly Jane Zuckerman… /L3kMIGu8aX,Fiftyline,1850,0,0,Wed May 23 14:26:44 +0000 2018,-0.34,-629.34
999295571016876032,"Jar ETF is airdropping 30,000 JAR tokens worth $30,000, you will also earn 15,000 JAR tokens worth $15,000 by refer… /TCRmkyAjp0",きくりん,311,0,1,Wed May 23 14:26:44 +0000 2018,0.4215,263.01599999999996
999295573105590273,"RT : Oh so you want your blockchain to be fast, scaled, and secure? You must be talking about . Lo…",Kunal Reddy,26,1,0,Wed May 23 14:26:45 +0000 2018,0.4549,12.282300000000001
999295576473767936,"BTC Current Price (USD): $ 7,868.69 Vol: Ƀ 81,082.5 Change (24h): -4.40% $BTC Bitcoin",Botty McBotface,543,0,0,Wed May 23 14:26:46 +0000 2018,0.0,0.0
999295586644963328,"RT : Will the world's financial system be increasingly built upon non-permissioned open-source protocols, or within the walled…",sLiMeLi0n,61,78,0,Wed May 23 14:26:48 +0000 2018,0.0,0.0
999295592873406464,"RT : Update: BTC prior resistance failed as support, confirming fakeout. Given div to end prior wave set and hidden bull to sta…",calicryptochick,254,7,0,Wed May 23 14:26:50 +0000 2018,-0.1531,-39.0405
999295594823847936,Bitcoin $BTC.X made another subsequent Lower High with the Daily cycle now a low into the end of May in play with… /8W9lNsM8eV,Jason Jenkins,818,1,1,Wed May 23 14:26:50 +0000 2018,-0.2263,-370.6794
999295595192967168,RT : Colorado wants to allow political donations in bitcoin and other cryptocurrency.  /ShWgZW0dEX  Impressio bitco…,LitecoinUKs,2725,1,0,Wed May 23 14:26:50 +0000 2018,0.2263,616.8938
999295597726306305,"RT : The whole crypto world was celebrating with pizza Bitcoin Pizza Day 2018 on May 22. That day, Laszlo Hanyecz ordered tw…",Namsaray,4505,574,0,Wed May 23 14:26:51 +0000 2018,0.5719,2576.9813999999997
999295597965467650,RT : Are you ready? 😉 🚀OPC OPCX bitcoin cryptocurrency masternodes altcoin$BTC $ETH $LTC $NEO $EOS /RI1…,Blockchainarticles,3455,42,0,Wed May 23 14:26:51 +0000 2018,0.3612,1248.3072
999295598091108353,"SYNIX token is back for good!!!Free Airdrops continues when followers = 7,000FollowLikeRetweetComment your E… /d81yoRj628",airdropico,585,0,0,Wed May 23 14:26:51 +0000 2018,0.0,0.0
999295598900793344,Earn bitcoins for clicking ads /ivScaSYrFX bitcoin vía ,luis geronimoostos,97,0,0,Wed May 23 14:26:51 +0000 2018,0.0,0.0
999295600599453696,RT : The cost (to society) of not mining Bitcoin is much greater than mining. The need to eradicate life threatening fiat is eno…,Harv Carpenter,1050,159,0,Wed May 23 14:26:51 +0000 2018,-0.2263,-237.8413
999295601643786240,Top40 Be Yourself by  Beenie Man! Listen here: /2A0ogfNMYj or/LAHwCH7PST BookNerd Aler… /qjlCdv5VMx,girlz love BOY FACE🧕🏻👩🏽‍🏫 Power Jay 1 Radio,58012,0,0,Wed May 23 14:26:52 +0000 2018,0.0,0.0
999295606580547584,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,Cryptospot,380,12419,0,Wed May 23 14:26:53 +0000 2018,0.0,0.0
999295609575215104,"RT : SYNIX token is back for good!!!Free Airdrops continues when followers = 7,000FollowLikeRetweetComment your ETH addr…",Kenth✌,435,591,0,Wed May 23 14:26:53 +0000 2018,0.0,0.0
999295623567429632,Five Major Crypto Mainnet Launches Scheduled for Q3 and Q4 2018 blockchain btc ico Altcoins… /lZkcAbv4Qx,Coin Spectator,6730,0,0,Wed May 23 14:26:57 +0000 2018,0.0,0.0
999295630156513280,RT : We hit 2000 followers! 🎉Airdrop is still available! Follow the steps below to earn $10 worth of free $CRD!ICO is live! H…,christopher Anora,373,32,0,Wed May 23 14:26:58 +0000 2018,0.7482,279.8268
999295633583493122,"•Crypto to the masses? (Goldman, BARC, CME, CBOE, NASDAQ?)/toHsyYX9yV•UK based company, to track fresh… /mMVjHSbHF7",London Block Exchange News,37,0,2,Wed May 23 14:26:59 +0000 2018,0.0,0.0
999295647957245952,RT : Hope soon! PKGday 🚀 PKGtoken PKG Cryptocurrency Bitcoin Ethereum Crypto ETH BTC ICO Hodl ToTheMoon PokemonGo…,Chhatra Bharati,3430,10,0,Wed May 23 14:27:03 +0000 2018,0.4926,1690.1106
999295650612285440,RT : 📢  BTCIX (BTX) : 4.5/5⭐⭐⭐⭐Worth :  ~ 100$ 💰/RmnDuf1YRV in case you missedPlease Like and…,Ogbonna Onyehuruchi,234,42,0,Wed May 23 14:27:03 +0000 2018,0.3612,84.882
999295652927627264,RT : We are all about forming smart connections here at CryptoFriends! Learn about our partnership with Sigma from Malta w…,Eman Pulis,5476,3,0,Wed May 23 14:27:04 +0000 2018,0.4574,2505.1798
999295663727722497,Technical White Paper updated to version 1.6Changelog:*User Identification*Node-to-Node Real-Time Protocol (N2N-… /RN9aN37VHn,Samantha Layla,3063,0,1,Wed May 23 14:27:06 +0000 2018,0.0,0.0
999295666802196482,"RT : 🤑🤑🤑 10,000,000 FREE TYPE Token Airdrop 🤑🤑🤑 Now Live! Go, Go, Go... Click 👉 /Im1clY8kVr  then type /start a…",KTM4224,31,4073,0,Wed May 23 14:27:07 +0000 2018,0.6514,20.8448
999295671395119104,Bitcoin falls below $8000 crypto btc altcoins price drop /aCYrtDEtns /7ygr2wFmk3,Coin Spectator,6730,1,1,Wed May 23 14:27:08 +0000 2018,-0.2732,-3677.8184
999295671797800960,"RT : Malta Publishes Three Laws, Creates Cryptocurrency Regulation Framework - /GlHQ4zI9bGAdvertise ICO https:…",Coach Bayo Jemilehin,101,4,0,Wed May 23 14:27:08 +0000 2018,0.2732,27.8664
999295673135595520,"RT : Connecting the Universe through blockchain, brings opportunity to the masses.Crypto CryptoCurrency Bitcoin …",bimla ahlawat,602,267,0,Wed May 23 14:27:09 +0000 2018,0.4215,254.1645
999295679364259840,"Having a rough time trading the current BTC market? Join BitMEX, for all the best leverage options up to 100x and… /JKcePl6UDE",Valorbit Faucet Bot,41,0,1,Wed May 23 14:27:10 +0000 2018,0.7506,63.0504
999295679603277825,RT : What is the LevelNet’s secret method of protecting ICO? Why does LevelNet provide better solution for an ICO against har…,михаил,1273,1327,0,Wed May 23 14:27:10 +0000 2018,0.6369,811.4106
999295681448890368,"RT : Fixy Network is proud to announce its new partnership with PLANEX (/iRIJH4GaqQ), an ecosystem where financial ass…",Бержанский Олег,1229,90,0,Wed May 23 14:27:11 +0000 2018,0.4767,586.341
999295683655020545,"RT : Who wants to be a Typillionaire? 🤑 NEW 🤑 1,000,000 TYPE Token Giveaway!!! /2sARvX5GSoairdrop bounty fre…",Timur,58,1385,0,Wed May 23 14:27:11 +0000 2018,0.0,0.0
999295683663286272,"RT : Will the world's financial system be increasingly built upon non-permissioned open-source protocols, or within the walled…",Phil Peterman 🤓,722,78,0,Wed May 23 14:27:11 +0000 2018,0.0,0.0
999295685370564608,RT : ❌❌❌CarBlock Airdrop❌❌❌1️⃣Go to the Airdrop page2️⃣Join the Telegram Channel3️⃣Put your Telegram Username in the form (…,kenda dorsey,0,90,0,Wed May 23 14:27:12 +0000 2018,0.0,0.0
999295688289669121,"RT : Our official website will be available very soon!Also, we will publish a spreadsheet containing the list of all ETH addres…",Earning Tips,47,127,0,Wed May 23 14:27:12 +0000 2018,0.0,0.0
999295689371799554,"Cryptos Hide Risk for Chipmakers, Top Tech Fund Manager Warns - /DKSpfWdBTM news blockchain bitcoin",CryptoNewswire 🌐,9256,0,0,Wed May 23 14:27:13 +0000 2018,-0.34,-3147.38
999295691427065856,BTCPP Airdrop 5 is now liveEach users will receive 25000 btcpp tokens worth $40 and also get 40000 btcpp tokens $… /KoknCghx4J,Feyishayo,208,0,0,Wed May 23 14:27:13 +0000 2018,0.2263,47.2967
999295692668485632,RT : Connecting the Universe Through BlockchainCrypto CryptoCurrency Bitcoin Ethereum Trading Pre-sale with Bonus on Now!…,bimla ahlawat,602,112,0,Wed May 23 14:27:13 +0000 2018,0.5848,352.63439999999997
